State,District,Market,Variety,Crop,Arrivals_Tonnes,Min_Price,Max_Price,Modal_Price
Haryana,Gurgaon,Gurgaon,Other,Potato,197,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,197,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,225,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,167,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,168,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,185,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,18,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Other,Potato,185,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,186,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,189,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,192,1000,1100,1050
Haryana,Gurgaon,Gurgaon,Other,Potato,192,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,195,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,18,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,195,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,196,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,210,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,215,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,221,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,221,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,124,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Other,Potato,157,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,167,800,1200,1000
Haryana,Gurgaon,Gurgaon,Other,Potato,174,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,178,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,185,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,185,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,186,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,187,1500,2500,2000
Haryana,Gurgaon,Gurgaon,Other,Potato,187,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,188,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,189,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,190,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,190,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,195,1000,1500,1250
Haryana,Gurgaon,Gurgaon,Other,Potato,197,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,198,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,232,800,1200,1000
Haryana,Gurgaon,Gurgaon,Other,Potato,259,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,174,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,178,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,181,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,185,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,185,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,190,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,192,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,192,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,193,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,195,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,196,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,198,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Other,Potato,200,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,202,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,218,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,225,800,1200,1000
Haryana,Gurgaon,Gurgaon,Other,Potato,132,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,156,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,166,1200,1600,1400
Haryana,Gurgaon,Gurgaon,Other,Potato,167,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,167,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,167,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,175,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,178,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,185,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,185,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,186,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,189,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,190,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,192,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Other,Potato,195,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,196,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,196,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,198,700,900,800
Haryana,Gurgaon,Gurgaon,Other,Potato,198,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,210,800,1000,900
Haryana,Gurgaon,Gurgaon,Other,Potato,225,800,1200,1000
Haryana,Gurgaon,Gurgaon,Other,Potato,157,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,157,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,167,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,175,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Other,Potato,175,800,1000,900
